activity_id,user_id,timestamp,content,post_country,post_region,post_city,device,platform,likes,comments,shares,hour_of_day,day_of_week,is_weekend,has_media,media_type,character_count,hashtag_count,mention_count,contains_url,content_type,is_fake,language
49aed374-d834-4dba-92ab-f35e387b9bfd_30,49aed374-d834-4dba-92ab-f35e387b9bfd,2025-01-23 14:59:00,Need recommendations for hiking trails in the garden! Help a friend out.,112,95,1619,3,1,15,8,0,14,3,0,1,1,72,0,0,0,2,0,6
c8e971bd-c0ce-4409-bf18-b256c4fa16fd_19,c8e971bd-c0ce-4409-bf18-b256c4fa16fd,2025-03-13 17:11:00,We've updated our terms of service. All users must re-authenticate by May 1st to continue using Facebook: account-verify.net,6,97,1620,2,0,0,1,0,17,3,0,0,2,124,0,0,0,9,1,5
a6fad812-4931-4a71-8ab0-3ff2c0087d4e_5,a6fad812-4931-4a71-8ab0-3ff2c0087d4e,2020-11-08 11:03:00,This coffee maker is a game-changer! Worth every penny. #recommendation,2,152,1621,4,1,22,3,4,11,6,1,0,2,71,1,0,0,2,0,2
8664cd9a-652d-48df-bfa0-ef4cca144a2e_3,8664cd9a-652d-48df-bfa0-ef4cca144a2e,2025-01-08 03:55:00,So bored and lonely in this hotel room... wish I had company 😘 See more of my travels on my private page 🍑,174,145,1502,3,1,0,0,0,3,2,0,1,1,106,0,0,0,0,1,6
d6cd953e-781a-4a89-a0d8-0552a545a7af_2,d6cd953e-781a-4a89-a0d8-0552a545a7af,2025-03-14 00:00:00,I can't believe this works! Made $50 from home in just three days! See how: bit.ly/verify-now #workfromhome,247,6,1319,0,0,0,0,0,0,4,0,0,2,107,1,0,1,1,1,0
d414d292-0c04-4130-bfb4-bf7e4dd6896b_2,d414d292-0c04-4130-bfb4-bf7e4dd6896b,2025-04-02 01:57:00,⚠️ URGENT: DeFi is about to skyrocket! My team has insider info that it will jump 5x in 6 months! DM me now to get in early! 💰💰💰,375,162,582,2,0,5,2,0,1,2,0,1,1,128,0,0,0,4,1,0
67adb603-b54f-42db-bc9c-8db110d04362_11,67adb603-b54f-42db-bc9c-8db110d04362,2025-03-14 02:34:00,Feeling naughty and can't sleep... anyone else up? 😏 See all my content at my profile link 💋,180,98,400,1,2,13,0,0,2,4,0,1,0,92,0,0,0,0,1,0
10702449-57ad-4d2c-aea3-b10a45a1f4b8_33,10702449-57ad-4d2c-aea3-b10a45a1f4b8,2025-04-05 13:10:00,🚀 Just made $25K in a decade with this new Bitcoin strategy! DM me to learn how! 💰,86,88,1622,1,2,1,0,0,13,5,1,0,2,82,0,0,0,4,1,5
f8b63c7b-5918-4860-9053-c7347e284473_6,f8b63c7b-5918-4860-9053-c7347e284473,2025-04-04 11:52:00,ATTENTION! Bitcoin is about to 🚀 50x in the next a year! DM me for the insider info!,92,3,44,2,0,14,7,0,11,4,0,0,2,84,0,0,0,4,1,1
5831a72f-8fd2-4afe-bd4a-3b17c980933c_1,5831a72f-8fd2-4afe-bd4a-3b17c980933c,2025-03-30 17:04:00,You've been selected for the Pinterest Creator Fund! Start earning money for your content. Register here: securelogin.info/auth,520,117,1623,5,0,6,2,0,17,6,1,0,2,127,0,0,0,9,1,5
d292c3c9-a344-45f3-8319-bcf0bd3b335d_17,d292c3c9-a344-45f3-8319-bcf0bd3b335d,2025-03-19 21:44:00,Can't believe it's been a year since party! Time flies.,521,156,1624,3,2,48,3,0,21,2,0,0,2,55,0,0,0,3,0,4
1c9adcd2-e43a-4a9c-9190-e3621bf77efd_36,1c9adcd2-e43a-4a9c-9190-e3621bf77efd,2022-11-22 21:36:00,Just posted a new video on my profile! Check it out 🔥,142,30,825,5,3,79,11,5,21,1,0,1,4,53,0,0,0,2,0,2
d89dd2be-b7e7-46b0-86db-7e0f4ab7f6be_21,d89dd2be-b7e7-46b0-86db-7e0f4ab7f6be,2025-04-06 17:59:00,Doctors are furious about this new weight loss trick! Lose 100 pounds without diet or exercise: login-support.com,308,98,501,4,2,1,0,0,17,6,1,1,1,113,0,0,0,1,1,1
9743fcf1-fc97-409a-9999-46589abbe30e_10,9743fcf1-fc97-409a-9999-46589abbe30e,2025-02-17 05:55:00,SHOCKING: What famous actor did after getting fired will amaze you! security-check.site #celebrity #news,141,127,1625,4,2,0,0,0,5,0,0,1,1,104,2,0,0,1,1,0
7e6216ce-b6f7-4daa-8e58-90ae3d12abea_7,7e6216ce-b6f7-4daa-8e58-90ae3d12abea,2024-12-10 04:00:00,So excited to announce my new project! Can't wait for you all to see it. 🎉,138,110,1626,0,0,9,2,4,4,1,0,0,2,74,0,0,0,5,1,0
537c3664-c247-4c9f-bd85-a28256823191_23,537c3664-c247-4c9f-bd85-a28256823191,2024-11-18 18:02:00,Thanks to everyone who attended our cleanup day yesterday! Great turnout!,522,145,819,0,0,22,9,4,18,0,0,0,2,73,0,0,0,7,0,0
8383cc6c-6ab5-46fa-9237-677e124e3ea4_25,8383cc6c-6ab5-46fa-9237-677e124e3ea4,2023-05-25 17:45:00,Just posted a new photo on my profile! Check it out 🌈,287,95,455,0,3,2,4,1,17,3,0,1,1,53,0,0,0,2,0,2
7778d636-2ebc-418f-9926-290a78af3e89_36,7778d636-2ebc-418f-9926-290a78af3e89,2025-04-09 21:21:00,"🚀 Just made $1,000K in so long with this new Web3 strategy! DM me to learn how! 💰",317,110,319,1,2,13,6,1,21,2,0,0,2,81,0,0,0,4,1,1
e99e4932-2b9c-4e11-a49c-ec8ea70309be_10,e99e4932-2b9c-4e11-a49c-ec8ea70309be,2025-03-14 10:00:00,SHOCKING: What royal family member did after getting fired will amaze you! bit.ly/verify-now #celebrity #news,92,76,1,2,0,2,0,0,10,4,0,0,2,109,2,0,1,1,1,5
cc2bb778-db18-4204-8fdd-56ee408e7069_27,cc2bb778-db18-4204-8fdd-56ee408e7069,2025-04-04 00:45:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,159,130,1627,3,1,0,1,0,0,4,0,1,0,74,0,0,0,0,1,1
b63dae8b-954d-4009-80bf-2ed5d7b7062d_16,b63dae8b-954d-4009-80bf-2ed5d7b7062d,2025-04-06 10:10:00,Doctors are furious about this new weight loss trick! Lose 100 pounds without diet or exercise: bit.ly/verify-now,205,20,1,0,0,1,0,0,10,6,1,1,1,113,0,0,1,1,1,0
0a498952-69ea-43b0-aa69-63a0348cbe56_8,0a498952-69ea-43b0-aa69-63a0348cbe56,2024-11-01 22:59:00,Life hack: using a binder clip as a phone stand. You're welcome! 👍,272,79,1628,3,1,21,1,0,22,4,0,1,1,66,0,0,0,3,0,0
952aa892-9711-4fb5-b051-499d3f273753_8,952aa892-9711-4fb5-b051-499d3f273753,2025-04-06 20:30:00,BREAKING NEWS: billionaire just revealed their secret to success! Read here: security-check.site,137,145,900,1,2,1,0,0,20,6,1,0,2,96,0,0,0,1,1,5
1be9990a-c29d-421a-8016-68e7049a0901_3,1be9990a-c29d-421a-8016-68e7049a0901,2022-08-15 12:59:00,Just had an amazing steak at America! 💯,42,22,362,4,2,10,2,1,12,0,0,0,2,39,0,0,0,3,0,4
2f9068a6-e36d-47b8-badd-481cfc544a42_18,2f9068a6-e36d-47b8-badd-481cfc544a42,2022-03-07 13:06:00,"Meet our team member Olivia, our amazing designer!",307,82,1629,0,0,17,0,2,13,0,0,1,1,50,0,0,0,6,0,0
cb932a80-bdd6-40a2-ad32-615984fbc2f1_10,cb932a80-bdd6-40a2-ad32-615984fbc2f1,2025-03-12 17:49:00,Your TikTok account will be deleted in 24 hours due to violations. Appeal here: login-support.com,257,151,595,2,3,5,1,0,17,2,0,0,2,97,0,0,0,9,1,3
da086d2d-f500-4c2c-b291-dc95503d20ec_21,da086d2d-f500-4c2c-b291-dc95503d20ec,2022-06-21 20:52:00,What does everyone think about the latest tech release? I'm curious to hear opinions.,269,15,826,3,2,45,5,1,20,1,0,1,0,85,0,0,0,2,0,6
7a5a1da8-46eb-4654-9b07-240918fccf89_25,7a5a1da8-46eb-4654-9b07-240918fccf89,2023-06-27 04:54:00,UPDATE: sources claim according to officials. #news,294,51,1027,2,0,18,1,0,4,1,0,0,2,51,1,0,0,10,0,0
4f35a206-6cf9-492e-9a26-022120aada37_7,4f35a206-6cf9-492e-9a26-022120aada37,2025-02-11 21:31:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,16,24,394,5,3,1,1,0,21,1,0,1,0,87,0,0,0,0,1,1
6f5c7c60-4427-46fe-91e8-77e7998a6964_14,6f5c7c60-4427-46fe-91e8-77e7998a6964,2025-03-14 23:56:00,The Bitcoin secret that banks don't want you to know! I've helped 50 people make over $500K each! Message me for details 🤫💰,425,6,968,4,2,0,2,0,23,4,0,0,2,123,0,0,0,4,1,5
4bd331b7-3292-48df-a5fc-4dc9c3f7c0f8_31,4bd331b7-3292-48df-a5fc-4dc9c3f7c0f8,2025-04-04 21:10:00,Check out this weight loss method that helped me lose 100 pounds in just two years! bit.ly/verify-now #weightloss,439,140,1071,2,0,1,0,0,21,4,0,0,2,113,1,0,1,1,1,2
ef9ef416-2400-471b-b97c-d8b45ecebfd1_10,ef9ef416-2400-471b-b97c-d8b45ecebfd1,2023-06-08 22:34:00,Looking for recommendations on materials for skill building. What do you use?,314,30,1630,1,2,5,5,1,22,3,0,1,0,77,0,0,0,11,0,4
be1a3fdf-8f3b-49a1-a14a-94ffdb3df009_28,be1a3fdf-8f3b-49a1-a14a-94ffdb3df009,2023-12-24 14:12:00,Limited time offer: 15% off all services! Use code FLASH30.,133,8,228,5,3,11,3,1,14,6,1,1,1,59,0,0,0,6,0,0
f944801c-b39b-4e2c-a000-f9148b7cf682_3,f944801c-b39b-4e2c-a000-f9148b7cf682,2022-01-12 07:34:00,This headphones is amazing! Worth every penny. #recommendation,471,71,350,4,1,52,4,1,7,2,0,0,2,62,1,0,0,2,0,2
01fec0c1-e7f8-4a7b-b695-31b000caa15a_23,01fec0c1-e7f8-4a7b-b695-31b000caa15a,2024-08-26 16:06:00,My favorite garden equipment just arrived! Can't wait to try it out. #photography,38,147,1049,1,2,11,4,1,16,0,0,1,1,81,1,0,0,11,0,1
7ae39601-3f76-4a5a-9d66-1948949debab_11,7ae39601-3f76-4a5a-9d66-1948949debab,2025-03-14 11:06:00,"My trading investment just paid off BIG TIME! $10,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",9,82,1631,1,1,0,0,0,11,4,0,0,2,117,0,0,0,4,1,4
04da37d0-2bc7-41d6-90ad-e8693e3f878a_15,04da37d0-2bc7-41d6-90ad-e8693e3f878a,2022-12-23 10:29:00,Join us this Sunday for our special event on technology!,509,85,1533,2,0,39,0,1,10,4,0,1,1,56,0,0,0,6,0,5
35a08bfc-d5fb-483c-8d00-853006ce742c_6,35a08bfc-d5fb-483c-8d00-853006ce742c,2024-09-26 08:13:00,Need recommendations for restaurants in this hidden spot! Help a friend out.,0,28,1632,4,1,10,1,1,8,3,0,0,2,76,0,0,0,2,0,5
57bb76d8-3780-450a-bd17-77debabf7f7f_25,57bb76d8-3780-450a-bd17-77debabf7f7f,2025-04-09 19:55:00,SHOCKING: What athlete did after getting fired will amaze you! account-verify.net #celebrity #news,92,20,337,3,1,0,0,0,19,2,0,0,2,98,2,0,0,1,1,0
10f4b76d-85d1-4b91-b77c-3a45a56f9156_7,10f4b76d-85d1-4b91-b77c-3a45a56f9156,2024-05-23 21:03:00,Highlight of my day was definitely catching up with an old friend. ✨,448,21,1633,3,1,32,8,2,21,3,0,1,1,68,0,0,0,2,0,3
655a592b-dbc8-4cf8-9ef8-c71a782bfe43_12,655a592b-dbc8-4cf8-9ef8-c71a782bfe43,2023-10-13 13:44:00,Limited time offer: 25% off all packages! Use code SAVE20.,126,42,1634,2,0,6,1,5,13,4,0,1,1,58,0,0,0,6,0,5
498e3fb1-8e85-4af8-a2a0-69924682e57b_7,498e3fb1-8e85-4af8-a2a0-69924682e57b,2025-03-13 18:03:00,Quit my job thanks to crypto trading! Now I make $50K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom,27,105,851,3,2,4,0,0,18,3,0,1,3,127,1,0,0,4,1,2
a31fa91b-afbd-419c-a19d-f3ce6707d2f2_22,a31fa91b-afbd-419c-a19d-f3ce6707d2f2,2025-03-15 01:47:00,Just posted some spicy content on my page... too hot for here! 🥵 Check my bio link to see it all uncensored 💦,487,31,513,3,2,3,0,0,1,5,1,1,3,109,0,0,0,0,1,2
5d585ad1-bafa-4972-b3d9-29643d46cae2_5,5d585ad1-bafa-4972-b3d9-29643d46cae2,2022-02-05 12:51:00,Just posted a new update on my profile! Check it out 🙌,365,54,614,4,2,33,13,3,12,5,1,1,1,54,0,0,0,2,0,0
39148997-2e87-442b-b29a-d09090f19b5a_38,39148997-2e87-442b-b29a-d09090f19b5a,2025-04-10 00:00:00,"Quit my job thanks to Web3 trading! Now I make $5,000K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom",92,20,93,1,1,4,0,0,0,3,0,0,2,128,1,0,0,4,1,6
3fd09e82-c5e3-48a9-83ef-33c44d6655e8_17,3fd09e82-c5e3-48a9-83ef-33c44d6655e8,2022-03-19 14:45:00,What does everyone think about that viral video? I'm curious to hear opinions.,69,141,1477,3,2,12,6,2,14,5,1,1,4,78,0,0,0,2,0,0
eebeaf3f-9dde-4be3-856d-f86e8c548b8d_10,eebeaf3f-9dde-4be3-856d-f86e8c548b8d,2025-04-03 11:55:00,URGENT: Suspicious login detected on your account from this nation. Secure it now: securelogin.info/auth,121,5,1635,1,2,0,0,0,11,3,0,1,1,104,0,0,0,9,1,6
83946d09-4b9c-44a0-84e6-a20ada330ca3_20,83946d09-4b9c-44a0-84e6-a20ada330ca3,2025-02-16 11:48:00,We need volunteers for our upcoming community meeting! DM us if interested.,26,69,917,2,0,4,14,2,11,6,1,1,1,75,0,0,0,7,0,5
575e31fd-f003-4f6f-a64c-e086a85ffbe7_27,575e31fd-f003-4f6f-a64c-e086a85ffbe7,2021-01-30 14:44:00,Need recommendations for hiking trails in the forest! Help a friend out.,315,78,531,1,1,10,14,3,14,5,1,0,2,72,0,0,0,2,0,1
00832784-caa9-4374-a457-b09bc90e017e_8,00832784-caa9-4374-a457-b09bc90e017e,2020-11-24 16:01:00,This gadget is amazing! Worth every penny. #recommendation,102,110,1636,3,1,20,4,0,16,1,0,0,2,58,1,0,0,2,0,1
2067671d-6976-40e5-97e1-9207e998ec68_8,2067671d-6976-40e5-97e1-9207e998ec68,2025-02-10 04:36:00,What does everyone think about this social media trend? I'm curious to hear opinions.,0,19,1637,5,3,94,4,0,4,0,0,1,0,85,0,0,0,2,0,4
c0afaa4d-efb5-49df-8e03-fa3d5d105985_31,c0afaa4d-efb5-49df-8e03-fa3d5d105985,2025-04-01 22:30:00,SHOCKING: What influencer did after getting fired will amaze you! securelogin.info/auth #celebrity #news,234,76,111,2,0,1,0,0,22,1,0,0,2,104,2,0,0,1,1,3
e63bfa9d-aa17-4803-8606-914565cb9cc6_20,e63bfa9d-aa17-4803-8606-914565cb9cc6,2025-04-07 19:48:00,Doctors are furious about this new weight loss trick! Lose 100 pounds without diet or exercise: security-check.site,416,154,1638,4,1,1,0,0,19,0,0,0,2,115,0,0,0,1,1,6
9cfc7401-07a5-4d39-a518-10b5f075a596_19,9cfc7401-07a5-4d39-a518-10b5f075a596,2025-04-03 17:57:00,New headphones just arrived! So excited to try it out. 💫,148,12,1639,3,2,1,1,0,17,3,0,1,1,56,0,0,0,3,0,5
2d19c082-f08f-473e-a0f6-b6e5a802ebdf_38,2d19c082-f08f-473e-a0f6-b6e5a802ebdf,2021-04-18 22:03:00,Finally got around to cleaning out my closet after putting it off forever! 🔥,209,57,281,3,1,7,4,2,22,6,1,0,2,76,0,0,0,2,0,1
b65904c2-10d3-4eb5-ad24-46e9d0dfd100_8,b65904c2-10d3-4eb5-ad24-46e9d0dfd100,2025-03-12 23:50:00,"🚀 Just made $5,000K in a week with this new altcoin strategy! DM me to learn how! 💰",9,9,9,5,3,8,0,0,23,2,0,0,2,83,0,0,0,4,1,2
d3e78c28-fe87-4c1f-8b97-19dd1516eb51_7,d3e78c28-fe87-4c1f-8b97-19dd1516eb51,2025-04-07 03:41:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,76,123,358,4,2,8,0,0,3,0,0,1,0,74,0,0,0,0,1,6
d3e78c28-fe87-4c1f-8b97-19dd1516eb51_4,d3e78c28-fe87-4c1f-8b97-19dd1516eb51,2025-04-06 02:54:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,0,147,1640,4,1,1,0,0,2,6,1,1,0,87,0,0,0,0,1,6
a60eeb64-c691-4c77-8649-bd53bcda0c44_6,a60eeb64-c691-4c77-8649-bd53bcda0c44,2025-03-30 16:42:00,My Web3 investment just paid off BIG TIME! $25K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌,239,7,1078,1,2,7,0,0,16,6,1,0,2,110,0,0,0,4,1,1
632512b3-3abd-49a3-9a80-1fbee56bdc3b_6,632512b3-3abd-49a3-9a80-1fbee56bdc3b,2023-06-27 19:46:00,New gadget just arrived! So excited to try it out. 😊,249,25,1641,5,0,2,4,0,19,1,0,1,1,52,0,0,0,3,0,0
be98f3c2-07bb-4e52-adce-f13018d9e23f_17,be98f3c2-07bb-4e52-adce-f13018d9e23f,2024-10-11 12:40:00,"This camera changed my life! Seriously, I use it every day now. 💯",18,24,1642,4,1,3,1,0,12,4,0,0,2,65,0,0,0,3,0,4
9f8ea885-a135-4266-bd8b-d86b43a9b638_0,9f8ea885-a135-4266-bd8b-d86b43a9b638,2024-03-25 20:16:00,"This book changed my life! Seriously, I use it every day now. 💪",523,48,1117,5,0,17,7,1,20,0,0,1,1,63,0,0,0,3,0,5
65314b89-7f0d-469f-8463-a0da7e613b58_25,65314b89-7f0d-469f-8463-a0da7e613b58,2022-01-27 16:03:00,Highlight of my day was definitely finding the perfect coffee shop. 🤩,26,151,1643,3,2,66,4,0,16,3,0,0,2,69,0,0,0,2,0,0
3b178614-0100-488d-a230-a53ea5608f43_6,3b178614-0100-488d-a230-a53ea5608f43,2023-10-08 16:05:00,We're excited to announce our partnership with GreenLife!,372,72,363,0,3,5,7,1,16,6,1,1,1,57,0,0,0,6,0,3
3d33cc49-cd14-4c3f-b132-bc60f78de1ca_16,3d33cc49-cd14-4c3f-b132-bc60f78de1ca,2025-02-20 00:02:00,Doctors are furious about this new weight loss trick! Lose 500 pounds without diet or exercise: security-check.site,32,46,922,3,2,1,0,0,0,3,0,0,2,115,0,0,0,1,1,0
9fa7d3eb-c921-4a05-8e76-792fa1ccc410_15,9fa7d3eb-c921-4a05-8e76-792fa1ccc410,2021-05-04 12:40:00,Limited time offer: 10% off all items! Use code FLASH30.,294,102,1644,5,3,2,1,7,12,1,0,1,1,56,0,0,0,6,0,3
0fa3ef53-a302-4dfc-9b6d-e8e8dea1885e_15,0fa3ef53-a302-4dfc-9b6d-e8e8dea1885e,2025-04-05 05:58:00,Doctors are furious about this new weight loss trick! Lose 100 pounds without diet or exercise: account-verify.net,208,29,1038,1,1,0,0,0,5,5,1,1,1,114,0,0,0,1,1,0
f7112bf5-d993-4823-bf62-119e0a586f34_5,f7112bf5-d993-4823-bf62-119e0a586f34,2025-04-08 17:57:00,⚠️ ACCOUNT SECURITY ALERT ⚠️ Your profile has been reported. Verify your identity here: login-support.com,475,160,1645,5,0,9,0,0,17,1,0,0,2,105,0,0,0,9,1,2
64ea9521-846d-43bc-9e95-5adedb3ae6e2_31,64ea9521-846d-43bc-9e95-5adedb3ae6e2,2025-04-08 11:57:00,This investment opportunity is changing lives! Turn $1000 into $10000 in a year! login-support.com,172,7,1121,3,1,1,0,0,11,1,0,0,2,98,0,0,0,1,1,3
cf569f6e-f2da-4408-9d41-8444eabd5210_5,cf569f6e-f2da-4408-9d41-8444eabd5210,2023-09-19 17:03:00,Finally mastered a complex stitch pattern today! Been trying for a decade. #woodworking,160,15,1646,0,0,2,5,2,17,1,0,0,2,87,1,0,0,11,0,0
5e7eed8f-1b47-4f09-a102-c67323290b09_1,5e7eed8f-1b47-4f09-a102-c67323290b09,2025-03-11 06:31:00,ATTENTION! blockchain is about to 🚀 50x in the next a month! DM me for the insider info!,221,35,308,4,1,4,0,0,6,1,0,1,1,88,0,0,0,4,1,2
ced36270-3f32-4636-a363-98d68cbd4544_14,ced36270-3f32-4636-a363-98d68cbd4544,2025-03-13 03:38:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,143,12,1647,5,0,0,2,0,3,3,0,0,2,74,0,0,0,0,1,2
c5eb7ede-03b9-448a-8161-58cc8aab1960_7,c5eb7ede-03b9-448a-8161-58cc8aab1960,2025-03-23 14:10:00,BREAKING: New Web3 mining strategy generating $50K daily! Only sharing with the next 1000 people who DM me! #cryptomillionaire,161,14,1648,3,1,2,0,0,14,6,1,0,2,126,1,0,0,4,1,5
6d9f75ee-8b7c-4930-b4a1-695bc865e462_11,6d9f75ee-8b7c-4930-b4a1-695bc865e462,2025-04-04 02:19:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,311,51,1649,3,2,2,1,0,2,4,0,1,0,87,0,0,0,0,1,4
6e721661-26c4-464a-a887-e36f8e90269e_11,6e721661-26c4-464a-a887-e36f8e90269e,2025-01-12 02:20:00,Thanks to all my fans for your support! You guys are the best. ❤️,292,32,231,4,2,48,6,0,2,6,1,1,1,65,0,0,0,5,1,2
e99b5337-03f6-4405-809f-ad29f63d7bc8_15,e99b5337-03f6-4405-809f-ad29f63d7bc8,2025-03-15 01:29:00,Beautiful day at downtown! #nature #photography 🌟,135,22,805,4,2,2,0,0,1,5,1,1,1,49,2,0,0,3,0,0
f71b882d-c47b-432f-a732-b8f7935bea06_9,f71b882d-c47b-432f-a732-b8f7935bea06,2020-10-15 08:51:00,What does everyone think about this social media trend? I'm curious to hear opinions.,212,103,1650,0,0,13,6,0,8,3,0,1,0,85,0,0,0,2,0,0
f659ac2c-b978-45c3-b22c-9706b749e852_6,f659ac2c-b978-45c3-b22c-9706b749e852,2025-03-20 10:40:00,🚀 Just made $500K in three days with this new Bitcoin strategy! DM me to learn how! 💰,329,29,1651,3,2,2,8,0,10,3,0,1,1,85,0,0,0,4,1,3
1d8eac6f-39b5-454d-906a-e3f39c98f7fc_12,1d8eac6f-39b5-454d-906a-e3f39c98f7fc,2025-03-08 23:55:00,"The NFT secret that banks don't want you to know! I've helped 10 people make over $1,000K each! Message me for details 🤫💰",300,31,1652,1,2,4,0,0,23,5,1,0,2,121,0,0,0,4,1,5
c8bad229-2c53-4f91-aa0a-53c2be506a0b_24,c8bad229-2c53-4f91-aa0a-53c2be506a0b,2025-03-14 00:05:00,"Doctors are furious about this new weight loss trick! Lose 1,000 pounds without diet or exercise: bit.ly/verify-now",100,56,742,0,0,0,0,0,0,4,0,0,2,115,0,0,1,1,1,4
4eb622b2-1e0f-4d7f-8a07-427598ea3f79_24,4eb622b2-1e0f-4d7f-8a07-427598ea3f79,2025-04-02 21:23:00,Just got out of the shower... wish you were here 💦 Check my private page (link in bio),26,79,442,4,2,1,1,1,21,2,0,1,3,86,0,0,0,0,1,0
7a830185-9360-4d63-a743-d6b475005fd6_1,7a830185-9360-4d63-a743-d6b475005fd6,2024-02-23 20:36:00,Just had an amazing sushi at our community! 👍,329,22,1653,4,2,32,5,1,20,4,0,1,1,45,0,0,0,3,0,5
d33f3c03-9ef3-4b77-a484-8c73331b0b88_39,d33f3c03-9ef3-4b77-a484-8c73331b0b88,2025-04-09 11:30:00,"Doctors are furious about this new weight loss trick! Lose 5,000 pounds without diet or exercise: bit.ly/verify-now",432,72,1654,1,1,0,0,0,11,2,0,0,2,115,0,0,1,1,1,0
a803d47e-6b83-459d-b1b9-498c7b881ba4_12,a803d47e-6b83-459d-b1b9-498c7b881ba4,2025-04-04 11:50:00,"Check out this weight loss method that helped me lose 10,000 pounds in just a month! security-check.site #weightloss",365,35,1189,4,2,1,0,0,11,4,0,0,2,116,1,0,0,1,1,2
99eac182-a93a-4ce8-94ac-5c9a7d2dda8d_18,99eac182-a93a-4ce8-94ac-5c9a7d2dda8d,2020-01-04 10:00:00,We're hiring! Looking for a talented Customer Support Specialist to join our team.,233,93,1475,0,0,11,10,3,10,5,1,1,1,82,0,0,0,6,0,2
01ab1817-5033-4096-89c1-9e37e32c0969_17,01ab1817-5033-4096-89c1-9e37e32c0969,2023-10-26 14:43:00,Join us this Monday for our special event on social media!,99,156,1655,2,0,7,1,1,14,3,0,1,1,58,0,0,0,6,0,1
bba5b5d1-319d-412f-946c-8467e6a69253_43,bba5b5d1-319d-412f-946c-8467e6a69253,2025-04-10 00:05:00,🚀 Just made $50K in a decade with this new blockchain strategy! DM me to learn how! 💰,255,36,581,5,0,4,0,0,0,3,0,1,1,85,0,0,0,4,1,2
f4f680ff-22a4-4f84-90ca-0b5522c8f313_15,f4f680ff-22a4-4f84-90ca-0b5522c8f313,2025-03-25 22:43:00,So bored and lonely in this hotel room... wish I had company 😘 See more of my travels on my private page 🍑,135,106,321,4,1,0,1,0,22,1,0,1,1,106,0,0,0,0,1,0
31fcb990-e208-4ae1-b8ae-e8aa75198e6c_2,31fcb990-e208-4ae1-b8ae-e8aa75198e6c,2025-02-10 21:35:00,Feeling naughty and can't sleep... anyone else up? 😏 See all my content at my profile link 💋,524,134,1656,2,3,6,1,0,21,0,0,1,0,92,0,0,0,0,1,0
06cdc6af-5d06-431a-9b45-1a2fa629cc0e_14,06cdc6af-5d06-431a-9b45-1a2fa629cc0e,2025-04-01 23:59:00,BREAKING NEWS: influencer just revealed their secret to success! Read here: bit.ly/verify-now,253,20,28,5,0,0,0,0,23,1,0,0,2,93,0,0,1,1,1,6
de5a8874-1d18-4a91-839b-50a8d91997ea_32,de5a8874-1d18-4a91-839b-50a8d91997ea,2024-07-01 07:32:00,Just posted a new reel on my profile! Check it out 🙌,525,32,1657,4,1,13,6,0,7,0,0,0,2,52,0,0,0,2,0,6
b2fd226b-36be-45ef-8269-de25db2def7c_3,b2fd226b-36be-45ef-8269-de25db2def7c,2025-03-21 09:09:00,"Financial freedom achieved! Made $1,000K last month with investment specialist's secret trading system. Link in bio 💰📈",204,25,183,2,3,3,1,0,9,4,0,1,3,118,0,0,0,4,1,0
628209ee-9098-412a-a4c1-0438ad96dee3_2,628209ee-9098-412a-a4c1-0438ad96dee3,2025-03-27 16:09:00,"Check out this weight loss method that helped me lose 5,000 pounds in just 6 months! login-support.com #weightloss",400,60,1658,4,2,0,0,0,16,3,0,1,1,114,1,0,0,1,1,0
09ada443-f7a3-4351-9398-d61c409c1b5b_10,09ada443-f7a3-4351-9398-d61c409c1b5b,2023-10-06 12:13:00,My thoughts on current events: it's completely overrated. What do you think?,63,57,1447,4,2,5,9,0,12,4,0,1,0,76,0,0,0,2,0,0
3e0e8966-9dcd-440c-b6a4-91eca50abb0f_34,3e0e8966-9dcd-440c-b6a4-91eca50abb0f,2025-04-04 08:03:00,Doctors are furious about this new weight loss trick! Lose 500 pounds without diet or exercise: bit.ly/verify-now,224,57,274,4,1,0,0,0,8,4,0,0,2,113,0,0,1,1,1,2
